shipment_id,order_id,customer_id,origin_warehouse,destination_city,carrier,ship_date,delivery_date,weight_kg,quantity,status,cost_usd,tracking_number,error_flag
SHIP100524,ORD200524,CUST300524,WH_BRS,Manchester,RoyalMail,2025-06-03,2025-06-07,136.24,46,Delivered,110.39,1ZVQ9OEEAWTHLMEPGN,
SHIP100035,ORD200035,CUST300035,WH_LON,Manchester,RoyalMail,2025-07-18,2025-07-25,141.19,25,Cancelled,494.32,1ZSN5Y4YB3U3W05VY2,
SHIP100540,ORD200540,CUST300540,WH_LIV,Liverpool,UPS,2025-06-29,2025-07-01,151.38,15,In Transit,203.39,1ZUAEN79C80WOA52HW,
SHIP100170,ORD200170,CUST300170,WH_MAN,Bristol,DHL,2025-07-16,2025-07-23,85.39,17,Cancelled,385.27,1ZW3LJ90Q0IID7SE3F,
SHIP100654,ORD200654,CUST300654,WH_BRS,Manchester,RoyalMail,2025-09-01,2025-09-09,189.94,36,Delivered,17.66,1ZBHOT86M4OIKX4HH1,
SHIP100890,ORD200890,CUST300890,WH_BRS,Liverpool,FedEx,2025-02-08,2025-02-09,67.7,15,Pending,289.41,1ZHFLSM9WEWKZRXZ1Z,
SHIP100857,ORD200857,CUST300857,WH_MAN,London,FedEx,2025-08-01,2025-08-06,176.0,4,Cancelled,392.24,1ZREWMMY48H7HBD5WD,
SHIP100847,ORD200847,CUST300847,WH_BIR,Bristol,FedEx,2025-08-28,2025-09-06,35.68,45,Delivered,392.28,1ZR9C0IURHKQYBUF90,
SHIP100944,ORD200944,CUST300944,WH_LIV,Liverpool,FedEx,2025-04-13,2025-04-21,114.75,20,Cancelled,379.96,1ZY2X9QPDHK7C4PLIG,
SHIP100733,ORD200733,CUST300733,WH_LIV,London,DHL,2025-03-06,2025-03-13,69.21,39,In Transit,468.1,1ZFGELL8RONZ3OTZ2A,
SHIP100095,ORD200095,CUST300095,WH_LON,Bristol,UPS,2025-04-01,2025-04-10,172.81,1,Delivered,212.77,1ZSQKZ8IO699569ASD,
SHIP100563,ORD200563,CUST300563,WH_LON,Bristol,RoyalMail,2025-02-02,2025-02-12,14.29,12,Cancelled,144.62,1ZKSJQ94I6GU1LFOY2,
SHIP100240,ORD200240,CUST300240,WH_BRS,Birmingham,FedEx,2025-02-07,2025-02-11,77.77,9,Cancelled,362.71,1ZMZ74O24UG6CVLSMM,
SHIP100742,ORD200742,CUST300742,WH_BIR,Bristol,UPS,2025-06-25,2025-06-27,183.99,10,Pending,48.91,1ZQGWKB7TNQ6WIG9OW,
SHIP100574,ORD200574,CUST300574,WH_BIR,Liverpool,FedEx,2025-03-12,2025-03-17,44.48,39,Delivered,464.65,1ZC80LR6YDJ05KMZT4,
SHIP100690,ORD200690,CUST300690,WH_LON,Manchester,DHL,2025-05-22,2025-05-25,88.85,27,Pending,395.77,1ZUMXMYJMJS8ZEMFXD,
SHIP100460,ORD200460,CUST300460,WH_MAN,London,RoyalMail,2025-07-13,2025-07-16,141.33,12,Delivered,78.81,1ZB86V6AP9HKCNGMT1,
SHIP100553,ORD200553,CUST300553,WH_MAN,Birmingham,DHL,2025-06-01,2025-06-06,129.74,15,Delivered,116.23,1Z00TU7YDBZL5HKAZU,
SHIP100888,ORD200888,CUST300888,WH_BRS,Liverpool,DHL,2025-02-21,2025-03-03,31.37,9,Cancelled,14.82,1Z02ANNGEUQXYAN81A,
SHIP100206,ORD200206,CUST300206,WH_BRS,Birmingham,DHL,2025-04-12,2025-04-13,38.38,29,Cancelled,443.35,1ZRA5AXOWGN3I6LWJE,
SHIP100392,ORD200392,CUST300392,WH_BRS,Birmingham,DHL,2025-04-11,2025-04-15,160.37,37,Cancelled,73.15,1ZMZ6WIF3SIMSUM9JY,
SHIP100794,ORD200794,CUST300794,WH_BIR,London,UPS,2025-03-22,2025-03-24,98.11,40,Pending,229.83,1Z1WJMDL9G98D7RAVQ,
SHIP100397,ORD200397,CUST300397,WH_BIR,London,UPS,2025-07-03,2025-07-08,33.55,14,Cancelled,222.4,1ZGL9B3D7CWTGWY9EL,
SHIP100766,ORD200766,CUST300766,WH_BIR,Manchester,DHL,2025-06-21,2025-06-28,87.79,28,In Transit,390.19,1ZLCT8Q6N72WWQK9H8,
SHIP100848,ORD200848,CUST300848,WH_BIR,Birmingham,DHL,2025-02-19,2025-02-25,147.48,33,Cancelled,254.91,1ZC9F2P0TI567EUG72,
SHIP100217,ORD200217,CUST300217,WH_LON,Manchester,UPS,2025-03-04,2025-03-07,108.35,4,In Transit,24.21,1ZW1D3EPWMOGCB7RT2,
SHIP100004,ORD200004,CUST300004,WH_BIR,Bristol,DHL,2025-02-09,2025-02-12,77.26,39,Cancelled,269.27,1ZYU0POJ9N4FGYV9I6,
SHIP100768,ORD200768,CUST300768,WH_BIR,London,RoyalMail,2025-08-15,2025-08-24,128.62,45,Cancelled,167.35,1Z93SLVX1CJJX5OMCV,
SHIP100642,ORD200642,CUST300642,WH_LON,Birmingham,UPS,2025-07-16,2025-07-21,13.9,13,In Transit,109.31,1Z8XYBP6CY3J20UW53,
SHIP100929,ORD200929,CUST300929,WH_BIR,Birmingham,RoyalMail,2025-03-08,2025-03-10,63.14,13,Pending,494.53,1ZVJM1G7IC2H2KDZRM,
SHIP100612,ORD200612,CUST300612,WH_BRS,Manchester,RoyalMail,2025-07-14,2025-07-18,45.9,36,Pending,347.97,1Z3W8V7EZ2OZF4Q739,
SHIP100738,ORD200738,CUST300738,WH_MAN,Bristol,FedEx,2025-06-20,2025-06-21,45.37,17,In Transit,475.19,1Z1O2PDOH1Z9VSEOOH,
SHIP100546,ORD200546,CUST300546,WH_LON,Bristol,RoyalMail,2025-06-09,2025-06-15,92.81,47,Delivered,42.79,1ZE6RPDRH80CMKSYHB,
SHIP100725,ORD200725,CUST300725,WH_LON,London,RoyalMail,2025-08-09,2025-08-13,98.41,25,In Transit,173.75,1Z05C0HZB4EAG9KMNK,
SHIP100683,ORD200683,CUST300683,WH_BIR,Manchester,FedEx,2025-02-11,2025-02-13,114.43,29,Delivered,224.46,1Z06T91HH3UUD3L3N3,
SHIP100098,ORD200098,CUST300098,WH_LIV,Birmingham,RoyalMail,2025-03-03,2025-03-08,15.26,39,Cancelled,295.3,1ZJXVF1YPTLW38N5MK,
SHIP100804,ORD200804,CUST300804,WH_MAN,London,FedEx,2025-01-11,2025-01-16,60.22,46,Cancelled,111.23,1Z2CPSHDEW2OILK78M,
SHIP100727,ORD200727,CUST300727,WH_LIV,Bristol,DHL,2025-04-24,2025-04-28,56.68,44,Delivered,479.27,1ZXGRZKZGUU3LLF61Y,
SHIP100573,ORD200573,CUST300573,WH_LON,Birmingham,RoyalMail,2025-05-06,2025-05-16,77.68,8,In Transit,98.74,1ZDS1U9J9SXO7WK0CM,
SHIP100406,ORD200406,CUST300406,WH_BRS,Manchester,FedEx,2025-01-14,2025-01-15,13.64,7,Delivered,120.97,1ZMPE3QV97SCALQ3IP,
SHIP100502,ORD200502,CUST300502,WH_BRS,Manchester,FedEx,2025-01-29,2025-01-31,174.72,20,Cancelled,223.72,1ZZ2VIEXZ7U70QCL5U,
SHIP100047,ORD200047,CUST300047,WH_MAN,Birmingham,DHL,2025-02-01,2025-02-08,193.7,39,Delivered,182.31,1ZK7N83UDRKTUZTMN0,
SHIP100032,ORD200032,CUST300032,WH_BIR,London,UPS,2025-05-21,2025-05-22,50.85,8,Cancelled,433.81,1ZT0VG1IMHF194AVH1,
SHIP100779,ORD200779,CUST300779,WH_MAN,Bristol,DHL,2025-06-02,2025-06-12,130.51,33,In Transit,64.34,1ZJ2VF0O600XQJ6EV0,
SHIP100839,ORD200839,CUST300839,WH_LON,London,FedEx,2025-08-10,2025-08-19,130.44,43,Delivered,105.14,1ZR7E6Y4LSDODCGEGE,
SHIP100200,ORD200200,CUST300200,WH_BIR,London,DHL,2025-03-11,2025-03-12,78.03,18,Delivered,433.5,1Z0VN8DZ3BVJ6IGX08,
SHIP100134,ORD200134,CUST300134,WH_LIV,Birmingham,FedEx,2025-06-04,2025-06-06,182.73,27,Cancelled,382.15,1ZVTI5BI4UV16TU8GX,
SHIP100027,ORD200027,CUST300027,WH_BRS,Bristol,UPS,2025-05-04,2025-05-09,196.11,13,Delivered,121.47,1Z60J9ZJP4VHVKGF61,
SHIP100880,ORD200880,CUST300880,WH_LON,Manchester,DHL,2025-08-06,2025-08-15,40.34,29,Pending,66.07,1Z1L5M1V7IJIWY2555,
SHIP100230,ORD200230,CUST300230,WH_LON,Bristol,FedEx,2025-07-01,2025-07-03,75.5,49,In Transit,449.04,1ZP9GXMX9FWRB52RDB,
SHIP100489,ORD200489,CUST300489,WH_MAN,Bristol,RoyalMail,2025-05-05,2025-05-09,12.33,4,Delivered,145.26,1ZDX34QBRE55A738KR,
SHIP100772,ORD200772,CUST300772,WH_LIV,Liverpool,UPS,2025-01-01,2025-01-10,59.24,29,Pending,159.32,1ZUHLX0GS0DORO2RBS,
SHIP100378,ORD200378,CUST300378,WH_BRS,Manchester,UPS,2025-08-13,2025-08-21,142.02,28,In Transit,143.2,1Z3DYQE2ETZL2OHNED,
SHIP100288,ORD200288,CUST300288,WH_LIV,Manchester,FedEx,2025-04-22,2025-04-23,94.11,29,In Transit,258.74,1ZLOXUPGVQEFXNCHY5,
SHIP100418,ORD200418,CUST300418,WH_LIV,Birmingham,RoyalMail,2025-08-21,2025-08-27,55.74,11,Delivered,255.31,1ZU7WII65NKGU5SNX2,
SHIP100674,ORD200674,CUST300674,WH_LON,Bristol,UPS,2025-01-16,2025-01-18,181.64,26,Cancelled,286.57,1ZRGFSMDLSCAUY9U4T,
SHIP100391,ORD200391,CUST300391,WH_MAN,Liverpool,UPS,2025-04-12,2025-04-13,53.89,43,Delivered,160.62,1ZWWO0W10SUIQB6KFK,
SHIP100592,ORD200592,CUST300592,WH_MAN,Liverpool,FedEx,2025-08-05,2025-08-10,92.53,46,In Transit,28.03,1Z2V5Z4QABB8HEXOOQ,
SHIP100498,ORD200498,CUST300498,WH_LON,Bristol,RoyalMail,2025-08-22,2025-08-29,152.62,47,In Transit,87.5,1Z0W3Z4HZUJ4LMBGW4,
SHIP100138,ORD200138,CUST300138,WH_LON,Birmingham,UPS,2025-06-24,2025-06-27,52.26,27,Cancelled,200.25,1Z1PK6Q8JSWOIUUV63,
SHIP100062,ORD200062,CUST300062,WH_MAN,Manchester,RoyalMail,2025-02-21,2025-02-22,197.83,35,Cancelled,134.12,1ZR6CSVB4DWQWDZHHX,
SHIP100471,ORD200471,CUST300471,WH_BRS,Manchester,UPS,2025-01-30,2025-02-03,123.31,35,In Transit,350.19,1Z1K7X9O6I1E6A07SN,
SHIP100647,ORD200647,CUST300647,WH_MAN,Liverpool,DHL,2025-02-27,2025-03-05,198.43,44,Delivered,17.27,1ZCZXOE52NX2KBEGL1,
SHIP100128,ORD200128,CUST300128,WH_LON,Bristol,DHL,2025-04-07,2025-04-10,67.92,40,Cancelled,355.21,1ZFNLF1BZEJXJNA3EJ,
SHIP_BAD100026,ORD_BAD200026,CUST_BAD300026,WH_BIR,Birmingham,UPS,2025-06-18,2025-06-27,114.24,0,In Transit,460.48,1Z53SO1DCPE6GS7V25,zero_or_negative_quantity
SHIP100520,ORD200520,CUST300520,WH_LON,Birmingham,FedEx,2025-05-13,2025-05-16,120.9,40,Delivered,469.53,1ZXJDG4JCD8T6ECWXT,
SHIP100838,ORD200838,CUST300838,WH_LIV,Liverpool,FedEx,2025-06-07,2025-06-15,135.53,49,Cancelled,133.14,1ZH47C8GFVW0SJOPDC,
SHIP_BAD100012,ORD_BAD200012,CUST_BAD300012,WH_BIR,Birmingham,,2025-05-14,2025-05-23,101.58,39,In Transit,490.77,1Z13ZPCGXX7DIVU6M3,missing_carrier
SHIP100064,ORD200064,CUST300064,WH_LIV,London,FedEx,2025-04-04,2025-04-13,169.81,44,Cancelled,27.05,1Z2SDDKLOYDRKJEN84,
SHIP100812,ORD200812,CUST300812,WH_LON,Bristol,FedEx,2025-06-01,2025-06-06,32.33,24,In Transit,421.69,1ZN2HM3M5RJGLQHQZV,
SHIP100014,ORD200014,CUST300014,WH_BIR,London,FedEx,2025-07-27,2025-07-30,147.44,22,Cancelled,403.1,1ZVT9S3VU8TGAS806B,
SHIP100156,ORD200156,CUST300156,WH_LIV,London,FedEx,2025-03-26,2025-04-03,185.76,39,Pending,389.09,1ZMUASJ2PIYIS5JECV,
SHIP100040,ORD200040,CUST300040,WH_MAN,Bristol,UPS,2025-02-03,2025-02-12,166.18,17,Cancelled,484.02,1ZAVSG2R8OOEUK3E94,
SHIP100492,ORD200492,CUST300492,WH_BRS,Birmingham,FedEx,2025-08-05,2025-08-07,150.51,50,Cancelled,410.7,1ZGWZ5B6KGSQYWEAME,
SHIP100379,ORD200379,CUST300379,WH_BIR,Liverpool,UPS,2025-01-14,2025-01-20,22.13,5,Delivered,305.56,1ZU1AJ2LRBJM19ZKKS,
SHIP100187,ORD200187,CUST300187,WH_BIR,London,FedEx,2025-01-09,2025-01-13,94.83,44,Delivered,468.75,1Z5QQJ4HAC1OZ8F0SL,
SHIP100763,ORD200763,CUST300763,WH_MAN,Liverpool,UPS,2025-03-21,2025-03-29,81.61,42,Pending,19.17,1Z8GKIOSETT1SZNPWK,
SHIP100216,ORD200216,CUST300216,WH_BRS,Manchester,DHL,2025-01-12,2025-01-14,115.72,20,In Transit,167.23,1Z69BF4590MI7CB5PA,
SHIP100791,ORD200791,CUST300791,WH_LON,Manchester,UPS,2025-07-21,2025-07-24,122.45,28,Cancelled,77.09,1ZXR6U408XNAS9BWAA,
SHIP100052,ORD200052,CUST300052,WH_LIV,Bristol,FedEx,2025-03-07,2025-03-11,152.16,42,Pending,96.8,1ZRHRRGXKMMVM52FA9,
SHIP100878,ORD200878,CUST300878,WH_BIR,Birmingham,DHL,2025-05-25,2025-06-04,198.78,39,In Transit,41.12,1ZCJ6DZJY9KIRN815V,
SHIP100337,ORD200337,CUST300337,WH_MAN,Manchester,RoyalMail,2025-08-01,2025-08-08,117.42,47,Cancelled,378.71,1ZXV3KST97QP06H3RF,
SHIP100748,ORD200748,CUST300748,WH_LON,Birmingham,RoyalMail,2025-06-11,2025-06-14,184.65,49,Delivered,271.72,1Z9E7F95ZYZZ55P03L,
SHIP100719,ORD200719,CUST300719,WH_LIV,Bristol,FedEx,2025-04-12,2025-04-15,145.97,1,Pending,275.01,1ZBR3HPQNLW333SX3Z,
SHIP100724,ORD200724,CUST300724,WH_BRS,London,DHL,2025-05-05,2025-05-15,79.86,28,Pending,46.11,1ZDF9SWZIO4W76UBPZ,
SHIP100295,ORD200295,CUST300295,WH_MAN,London,DHL,2025-03-08,2025-03-17,151.43,8,Cancelled,156.0,1ZQGZSZKWMJLCASPOP,
SHIP100701,ORD200701,CUST300701,WH_BIR,Manchester,FedEx,2025-05-12,2025-05-14,56.13,17,Delivered,138.21,1ZFT7JD2L7PJ0ORSO8,
SHIP100251,ORD200251,CUST300251,WH_BIR,Birmingham,UPS,2025-08-16,2025-08-24,33.18,47,Cancelled,367.02,1ZEUL5AZICXLD0M96G,
SHIP100726,ORD200726,CUST300726,WH_LIV,Liverpool,UPS,2025-07-19,2025-07-22,66.54,7,Pending,17.46,1ZSKNWU18MYKE90V4D,
SHIP100461,ORD200461,CUST300461,WH_BIR,Liverpool,FedEx,2025-08-02,2025-08-12,198.75,28,Delivered,326.54,1ZOACYJQ9I779XIMHG,
SHIP100455,ORD200455,CUST300455,WH_BRS,Manchester,DHL,2025-04-01,2025-04-06,176.72,14,In Transit,473.29,1ZUPUKHSOKFC0DGOQ7,
SHIP_BAD100046,ORD_BAD200046,CUST_BAD300046,WH_LIV,Birmingham,DHL,2025-07-27,2025-07-29,70.08,-5,Delivered,392.11,1ZWZRUVW7ZV3ZOYOQ0,zero_or_negative_quantity
SHIP100815,ORD200815,CUST300815,WH_LON,London,RoyalMail,2025-07-24,2025-08-03,43.63,30,Pending,102.86,1ZSN637TKQH2E54S9V,
SHIP100862,ORD200862,CUST300862,WH_LON,Bristol,UPS,2025-04-21,2025-04-26,127.49,23,In Transit,416.48,1ZJZBFS4S0IE4L6A7S,
SHIP100269,ORD200269,CUST300269,WH_BRS,Liverpool,DHL,2025-07-25,2025-07-30,192.78,32,Pending,37.11,1ZWBA2YWOVEUU8KI4N,
SHIP100201,ORD200201,CUST300201,WH_MAN,Birmingham,RoyalMail,2025-05-16,2025-05-21,149.01,2,Delivered,345.31,1ZCAZZ929DZZXY8CE4,
SHIP100161,ORD200161,CUST300161,WH_LON,Bristol,FedEx,2025-06-15,2025-06-21,25.09,1,Cancelled,273.2,1ZYAQWCENI57U66SUU,
SHIP100555,ORD200555,CUST300555,WH_MAN,Birmingham,FedEx,2025-03-19,2025-03-22,24.5,41,Pending,441.34,1ZX64QGVP90K2O7ED1,
SHIP100729,ORD200729,CUST300729,WH_LON,Manchester,DHL,2025-07-05,2025-07-08,104.69,32,Pending,346.33,1ZKFRI7DJ2LBQOGP3K,
SHIP100401,ORD200401,CUST300401,WH_BRS,London,DHL,2025-08-04,2025-08-10,45.19,1,In Transit,61.52,1ZBOF66WDWZXV9S3Y2,
SHIP100702,ORD200702,CUST300702,WH_LIV,Bristol,RoyalMail,2025-06-02,2025-06-04,192.09,33,Delivered,438.33,1ZQSKFLI5VO2ZBK4H9,
SHIP100476,ORD200476,CUST300476,WH_BRS,Bristol,DHL,2025-02-27,2025-03-02,120.11,47,Cancelled,473.29,1ZB8KG3DQVNJVU5DV6,
SHIP100821,ORD200821,CUST300821,WH_LON,Manchester,UPS,2025-06-25,2025-06-28,0.8,14,In Transit,10.97,1Z0JDSQZGLM0IRK39E,
SHIP100771,ORD200771,CUST300771,WH_BIR,London,FedEx,2025-08-15,2025-08-17,35.51,32,Cancelled,376.73,1Z8K60U546OO9VDYWQ,
SHIP100105,ORD200105,CUST300105,WH_BIR,London,FedEx,2025-03-31,2025-04-02,42.37,48,Delivered,431.91,1ZLFMSTSKJL6ZAKYIW,
SHIP100565,ORD200565,CUST300565,WH_LON,Bristol,UPS,2025-06-28,2025-07-05,127.15,7,Cancelled,242.09,1ZAKF29YCEXWV45KNG,
SHIP100389,ORD200389,CUST300389,WH_MAN,Bristol,RoyalMail,2025-04-16,2025-04-22,104.87,49,Delivered,65.56,1Z6F6LJDUOFAMXUZT3,
SHIP100001,ORD200001,CUST300001,WH_LIV,Liverpool,UPS,2025-03-29,2025-04-03,20.89,25,Pending,185.9,1ZC91G4X2AMVD62NRZ,
SHIP100937,ORD200937,CUST300937,WH_MAN,London,RoyalMail,2025-02-28,2025-03-03,170.98,48,Delivered,43.8,1ZCQJKS0G7ADG964QK,
SHIP_BAD100032,ORD_BAD200032,CUST_BAD300032,WH_BIR,London,UPS,2025-06-13,2025-06-15,128.2,0,Delivered,446.42,1ZVL0ZXAP1V5MR3K71,zero_or_negative_quantity
SHIP100561,ORD200561,CUST300561,WH_MAN,Birmingham,DHL,2025-01-31,2025-02-07,139.71,20,Delivered,200.0,1Z7FLHM1H1B1PVDJ3O,
SHIP100080,ORD200080,CUST300080,WH_MAN,Manchester,DHL,2025-04-25,2025-04-30,52.68,24,In Transit,40.44,1Z4BEIWPB4WAM745QL,
SHIP100205,ORD200205,CUST300205,WH_BRS,Birmingham,UPS,2025-08-26,2025-09-03,173.42,16,Cancelled,208.38,1Z1QDBMQLIVSIGT1ZI,
SHIP100034,ORD200034,CUST300034,WH_LON,Manchester,RoyalMail,2025-08-14,2025-08-17,68.31,33,Delivered,412.07,1ZAALZH5JCJJGB6PK8,
SHIP100775,ORD200775,CUST300775,WH_LON,Birmingham,RoyalMail,2025-07-15,2025-07-18,15.66,43,Delivered,315.52,1Z0OC7Q8JU1KU8U2N6,
SHIP100508,ORD200508,CUST300508,WH_BRS,Bristol,RoyalMail,2025-05-05,2025-05-14,121.52,43,Cancelled,30.63,1Z3UN33Y8KPLTP1NFG,
SHIP100427,ORD200427,CUST300427,WH_BRS,Manchester,FedEx,2025-03-19,2025-03-25,105.61,18,Delivered,351.91,1ZI1WPMA74Z8Q7DT5Z,
SHIP100454,ORD200454,CUST300454,WH_LIV,Liverpool,DHL,2025-06-07,2025-06-15,156.78,14,Pending,465.48,1ZM5H02Y4TFGAR8ERP,
SHIP100366,ORD200366,CUST300366,WH_LON,Birmingham,RoyalMail,2025-01-31,2025-02-07,104.99,33,Pending,91.8,1Z9YAY2Z6THJI2FIKE,
SHIP100091,ORD200091,CUST300091,WH_MAN,Birmingham,DHL,2025-03-06,2025-03-12,74.92,26,Cancelled,286.85,1ZZ8OUNUR3DJ206HFS,
SHIP100339,ORD200339,CUST300339,WH_MAN,London,UPS,2025-04-07,2025-04-09,6.42,16,Cancelled,247.75,1ZR09YNS17SDIY9HRL,
SHIP100897,ORD200897,CUST300897,WH_LON,Birmingham,DHL,2025-06-25,2025-06-30,30.73,21,In Transit,307.96,1ZCYDOP778P416ZAUI,
SHIP100564,ORD200564,CUST300564,WH_LIV,London,RoyalMail,2025-05-04,2025-05-12,155.26,42,In Transit,388.51,1Z16COU8GPW35QYKFD,
SHIP100345,ORD200345,CUST300345,WH_BRS,Bristol,FedEx,2025-02-02,2025-02-11,21.76,1,Cancelled,164.8,1ZTA7O5AQUT1BIO9UK,
SHIP100776,ORD200776,CUST300776,WH_LIV,London,UPS,2025-02-08,2025-02-10,149.96,33,Pending,358.5,1ZJVJJZA0R3BK2BB4U,
SHIP100241,ORD200241,CUST300241,WH_BRS,Liverpool,DHL,2025-02-13,2025-02-23,82.63,34,Cancelled,432.48,1Z7HG0FV8F8XYWWF1Z,
SHIP100013,ORD200013,CUST300013,WH_BRS,London,UPS,2025-01-20,2025-01-23,116.71,10,Cancelled,72.45,1ZBWSUW783SVEM5XVZ,
SHIP100315,ORD200315,CUST300315,WH_LIV,Liverpool,UPS,2025-02-20,2025-02-25,143.91,22,In Transit,97.49,1Z0UW0ODS3XA8TNXZZ,
SHIP100600,ORD200600,CUST300600,WH_LON,Manchester,RoyalMail,2025-05-03,2025-05-09,158.64,28,Pending,405.56,1ZRE6MHLPZQUXSKGBD,
SHIP100387,ORD200387,CUST300387,WH_MAN,Bristol,RoyalMail,2025-06-28,2025-07-05,164.69,36,In Transit,48.13,1ZOMBZXQQB5G5V4YEI,
SHIP100273,ORD200273,CUST300273,WH_MAN,Bristol,DHL,2025-01-26,2025-01-29,70.7,39,Delivered,232.1,1Z01NMS4EMB25IYTRU,
SHIP100166,ORD200166,CUST300166,WH_MAN,Bristol,FedEx,2025-05-14,2025-05-19,75.64,25,Delivered,297.96,1ZW29Z8ETCSV0VF8IA,
SHIP100840,ORD200840,CUST300840,WH_LON,Birmingham,DHL,2025-04-24,2025-04-30,49.56,24,In Transit,53.83,1Z14EA52H071XTI9SA,
SHIP_BAD100042,ORD_BAD200042,CUST_BAD300042,WH_MAN,Birmingham,UPS,2025-03-31,2025-04-09,119.78,-5,In Transit,118.12,1ZAI7H36AEKTDYPXZD,zero_or_negative_quantity
SHIP100646,ORD200646,CUST300646,WH_BIR,London,RoyalMail,2025-02-28,2025-03-10,157.23,38,Cancelled,207.36,1ZX4H2UHWITU0RD5N6,
SHIP100818,ORD200818,CUST300818,WH_MAN,Manchester,UPS,2025-02-04,2025-02-09,22.83,3,In Transit,61.83,1ZK3YJX3SJERALJEHF,
SHIP100484,ORD200484,CUST300484,WH_MAN,London,FedEx,2025-08-14,2025-08-15,95.92,29,Pending,243.26,1Z3LLA0FWPFNLMRZ9E,
SHIP_BAD100030,ORD_BAD200030,CUST_BAD300030,WH_BRS,Bristol,FedEx,2025-01-07,2025-01-11,19.17,-5,In Transit,389.34,1Z6NVOXP92XHRGEE75,zero_or_negative_quantity
SHIP100504,ORD200504,CUST300504,WH_BIR,Manchester,FedEx,2025-08-17,2025-08-25,144.45,20,Pending,46.69,1ZPO7QL2R5H5YZZE5F,
SHIP100831,ORD200831,CUST300831,WH_BIR,Birmingham,DHL,2025-06-09,2025-06-14,132.65,38,Pending,323.16,1ZD1Z3IIHA58VTBBFQ,
SHIP100243,ORD200243,CUST300243,WH_BIR,Liverpool,UPS,2025-07-17,2025-07-20,125.55,46,Pending,431.59,1Z2WB1F9YJSS2VQ1YO,
SHIP100566,ORD200566,CUST300566,WH_BRS,Manchester,RoyalMail,2025-05-20,2025-05-26,13.83,43,In Transit,295.24,1Z417AQEDI0I9JATB8,
SHIP100875,ORD200875,CUST300875,WH_BRS,Birmingham,RoyalMail,2025-06-27,2025-07-07,5.3,21,Delivered,425.6,1ZUMK54G9UFP2VOFE7,
SHIP100562,ORD200562,CUST300562,WH_BIR,London,RoyalMail,2025-06-08,2025-06-14,8.21,32,Pending,242.69,1ZJ2QPXGQ8Z1BRU7E0,
SHIP100686,ORD200686,CUST300686,WH_BIR,London,UPS,2025-03-09,2025-03-19,90.89,20,In Transit,41.73,1Z0K35ZCRTEJ4IKS7J,
SHIP100189,ORD200189,CUST300189,WH_LIV,London,RoyalMail,2025-08-17,2025-08-25,71.95,9,Delivered,450.34,1ZHFAP66CQ9TWJ25A9,
SHIP100782,ORD200782,CUST300782,WH_BRS,Liverpool,FedEx,2025-02-18,2025-02-21,180.06,46,In Transit,58.58,1ZJIYC6QQ2HPRX0YHD,
SHIP100699,ORD200699,CUST300699,WH_BIR,Birmingham,RoyalMail,2025-06-08,2025-06-10,152.95,16,Delivered,326.08,1ZO566TJOTWC0JS2SY,
SHIP100475,ORD200475,CUST300475,WH_BRS,Bristol,RoyalMail,2025-06-12,2025-06-18,45.41,26,Cancelled,380.85,1ZAX5VE0TRNO3KFF61,
SHIP100681,ORD200681,CUST300681,WH_BRS,Birmingham,DHL,2025-05-26,2025-05-28,13.87,17,In Transit,442.88,1ZUY571GWU3EUNNMN9,
SHIP100510,ORD200510,CUST300510,WH_LIV,Bristol,UPS,2025-03-09,2025-03-12,148.27,49,Delivered,392.67,1Z6H3CJSYBBW3EMNR7,
SHIP100058,ORD200058,CUST300058,WH_LON,Manchester,DHL,2025-07-02,2025-07-11,152.74,18,Cancelled,453.6,1Z5FY7GC01I8ZD1XUN,
SHIP100474,ORD200474,CUST300474,WH_LIV,Birmingham,FedEx,2025-05-23,2025-05-31,76.0,8,Pending,203.92,1Z73AVRZZJC7WARMNO,
SHIP100560,ORD200560,CUST300560,WH_BIR,Liverpool,FedEx,2025-01-28,2025-02-01,143.38,33,Pending,252.65,1ZWPBRA7MY60A7TO2G,
SHIP100856,ORD200856,CUST300856,WH_MAN,London,FedEx,2025-03-28,2025-04-02,171.14,38,Delivered,350.62,1Z76R65UE5F0JCQJN4,
SHIP100747,ORD200747,CUST300747,WH_LON,Bristol,RoyalMail,2025-04-12,2025-04-14,9.59,12,Cancelled,307.5,1ZS4I5UD3H53NYZ8YO,
SHIP100252,ORD200252,CUST300252,WH_LIV,Liverpool,RoyalMail,2025-05-26,2025-05-29,58.25,32,Pending,413.17,1ZALHQ8S5ANM4NA6WN,
SHIP100021,ORD200021,CUST300021,WH_BIR,Liverpool,UPS,2025-06-04,2025-06-08,87.45,2,Cancelled,174.7,1ZOE5G4M0EK0N4G1D7,
SHIP100313,ORD200313,CUST300313,WH_BRS,Bristol,DHL,2025-01-15,2025-01-19,84.7,13,In Transit,323.87,1Z726HOGOUKCAB3VWH,
SHIP100459,ORD200459,CUST300459,WH_BIR,Bristol,DHL,2025-01-31,2025-02-06,113.45,30,Pending,66.97,1Z3Q6LYRS7D2Q8UNW6,
SHIP100160,ORD200160,CUST300160,WH_MAN,Bristol,DHL,2025-08-06,2025-08-08,58.32,44,Delivered,307.22,1ZAXDT157QSUAMAVYV,
SHIP100276,ORD200276,CUST300276,WH_LIV,Manchester,FedEx,2025-02-22,2025-03-04,83.96,27,In Transit,24.1,1ZZ8G8KN3GVZE7DFL2,
